cellline,drug,ic50,tissue
ACH-000211,6710780,-5.591731,MB
ACH-000334,6710780,-6.196896,DLBC
ACH-000863,6710780,-4.76881,GBM
ACH-000207,6710780,-5.066853,HNSC
ACH-000244,6710780,-3.822047,GBM
ACH-000530,6710780,-3.683032,SCLC
ACH-000749,6710780,-5.442539,SCLC
ACH-000698,6710780,0.558724,SCLC
ACH-000703,6710780,0.657329,SCLC
ACH-000981,6710780,-3.846894,ALL
ACH-000056,6710780,-6.139729,DLBC
ACH-000979,6710780,-2.255492,PRAD
ACH-000560,6710780,-4.163513,STAD
ACH-000305,6710780,-5.751343,ESCA
ACH-000117,6710780,-3.409101,BRCA
ACH-000308,6710780,-1.726308,OV
ACH-000936,6710780,-4.7923,OV
ACH-000038,6710780,-3.013854,CLL
ACH-000821,6710780,-4.98436,MM
ACH-000706,6710780,-0.386804,LUAD
ACH-000295,6710780,-5.547546,LCML
ACH-000978,6710780,-4.046872,UCEC
ACH-000198,6710780,-6.490742,LAML
ACH-000585,6710780,-4.473119,LUSC
ACH-000906,6710780,-3.749637,OV
ACH-000846,6710780,-3.997442,HNSC
ACH-000903,6710780,-4.506771,THCA
ACH-000633,6710780,-2.896595,STAD
ACH-000574,6710780,-1.571769,OV
ACH-000082,6710780,-3.578069,SARC
ACH-000572,6710780,-3.537708,SKCM
ACH-000375,6710780,-4.677096,SARC
ACH-000162,6710780,-4.375352,DLBC
ACH-000738,6710780,-3.147647,GBM
ACH-000047,6710780,-2.926272,STAD
ACH-000081,6710780,-0.991171,LAML
ACH-000756,6710780,-5.272335,LGG
ACH-000102,6710780,-4.533366,GBM
ACH-000073,6710780,-4.47131,DLBC
ACH-000389,6710780,-4.983225,LGG
ACH-000843,6710780,-5.443406,LUSC
ACH-000374,6710780,-3.892371,BRCA
ACH-000111,6710780,-5.108852,BRCA
ACH-000699,6710780,-4.401983,BRCA
ACH-000277,6710780,-3.355877,BRCA
ACH-000352,6710780,-2.600711,BRCA
ACH-000878,6710780,-4.795674,LUSC
ACH-000349,6710780,-1.632706,BRCA
ACH-000930,6710780,-2.876651,BRCA
ACH-000223,6710780,-2.616178,BRCA
ACH-000859,6710780,-3.01189,BRCA
ACH-000725,6710780,-0.637311,BRCA
ACH-000691,6710780,-3.434361,BRCA
ACH-000755,6710780,-1.298863,BRCA
ACH-000667,6710780,-5.884158,LUAD
ACH-000467,6710780,-2.291813,COAD/READ
ACH-000668,6710780,-3.724956,BRCA
ACH-000562,6710780,-4.421422,LUAD
ACH-000012,6710780,-3.755263,LUAD
ACH-000971,6710780,-4.962395,COAD/READ
ACH-000997,6710780,-1.835151,COAD/READ
ACH-000267,6710780,-5.559059,NA
ACH-000190,6710780,-5.592912,NA
ACH-000643,6710780,-2.840237,BRCA
ACH-000625,6710780,-4.468892,LIHC
ACH-000847,6710780,-6.152789,STAD
ACH-000061,6710780,-4.881225,ALL
ACH-000002,6710780,-5.402915,LAML
ACH-000861,6710780,-4.476425,LUAD
ACH-000825,6710780,-4.075196,NA
ACH-000613,6710780,-5.010253,SARC
ACH-000148,6710780,-4.823456,BRCA
ACH-000616,6710780,-3.137757,STAD
ACH-000178,6710780,-2.289031,PAAD
ACH-000814,6710780,-3.769064,SKCM
ACH-000472,6710780,-3.948876,HNSC
ACH-000546,6710780,-5.875229,HNSC
ACH-000914,6710780,-3.841637,DLBC
ACH-000054,6710780,-5.409916,SARC
ACH-000986,6710780,-1.809438,COAD/READ
ACH-000547,6710780,-1.540399,BLCA
ACH-000976,6710780,-4.128123,NA
ACH-000475,6710780,-3.205491,LIHC
ACH-000480,6710780,-2.773867,LIHC
ACH-000118,6710780,-4.705992,PAAD
ACH-000672,6710780,-2.989286,NA
ACH-000882,6710780,-3.920472,SKCM
ACH-000650,6710780,-5.364868,SKCM
ACH-000966,6710780,-2.694437,OV
ACH-000915,6710780,-4.21715,SKCM
ACH-000357,6710780,-6.266727,DLBC
ACH-000476,6710780,-1.655785,LIHC
ACH-000132,6710780,-4.091803,OV
ACH-000151,6710780,-4.492729,DLBC
ACH-000995,6710780,-5.513797,ALL
ACH-000326,6710780,-5.448232,LCML
ACH-000106,6710780,-4.826402,CLL
ACH-000346,6710780,-7.765889,CLL
ACH-000551,6710780,-5.235745,LCML
ACH-000315,6710780,-3.412112,DLBC
ACH-000793,6710780,-3.780244,STAD
ACH-000983,6710780,-4.176298,LCML
ACH-000969,6710780,-4.662465,COAD/READ
ACH-000815,6710780,-4.196391,NA
ACH-000684,6710780,-2.170274,KIRC
ACH-000250,6710780,-4.431461,KIRC
ACH-000714,6710780,-5.228545,MM
ACH-000380,6710780,-5.891544,MM
ACH-000858,6710780,-4.863687,LUSC
ACH-001106,6710780,-5.499264,ALL
ACH-000227,6710780,-3.035659,NB
ACH-000486,6710780,-3.868785,BLCA
ACH-000074,6710780,-3.928744,LCML
ACH-000607,6710780,-5.473708,SARC
ACH-000823,6710780,-3.0422,ESCA
ACH-000824,6710780,-5.384325,ESCA
ACH-000637,6710780,-3.57977,ESCA
ACH-000784,6710780,-3.363777,ESCA
ACH-000183,6710780,-4.855832,MM
ACH-000754,6710780,-3.159741,NA
ACH-000806,6710780,-5.308965,NA
ACH-000301,6710780,-4.166022,LCML
ACH-000627,6710780,-5.964803,NA
ACH-000596,6710780,-5.274751,NA
ACH-000595,6710780,-5.593058,GBM
ACH-000104,6710780,-4.810259,ALL
ACH-000176,6710780,-4.894931,LUSC
ACH-000950,6710780,-5.056823,COAD/READ
ACH-000957,6710780,-2.971757,COAD/READ
ACH-000007,6710780,-3.146143,COAD/READ
ACH-000438,6710780,1.053286,NA
ACH-000019,6710780,-3.538946,BRCA
ACH-000759,6710780,-1.705752,BRCA
ACH-000768,6710780,-3.642638,BRCA
ACH-000934,6710780,-6.351258,BRCA
ACH-000876,6710780,-3.782021,BRCA
ACH-000573,6710780,-3.680167,BRCA
ACH-000910,6710780,-3.449417,BRCA
ACH-000849,6710780,-4.133337,BRCA
ACH-000935,6710780,-4.921733,COAD/READ
ACH-000072,6710780,-4.242915,LCML
ACH-000450,6710780,-4.564586,SKCM
ACH-000881,6710780,-4.200797,SKCM
ACH-000987,6710780,-4.601643,SKCM
ACH-000879,6710780,-5.154096,UCEC
ACH-000359,6710780,-4.093545,SARC
ACH-000020,6710780,-4.182121,ALL
ACH-000078,6710780,-3.239495,NB
ACH-000356,6710780,-3.738931,STAD
ACH-000678,6710780,-2.724216,STAD
ACH-000763,6710780,-4.374808,MM
ACH-000362,6710780,-5.394335,LAML
ACH-000369,6710780,-5.484481,LAML
ACH-000745,6710780,-3.582756,MM
ACH-000795,6710780,-4.87648,ALL
ACH-000918,6710780,-6.468201,ALL
ACH-000006,6710780,-5.138541,LAML
ACH-000335,6710780,-4.572263,MESO
ACH-000938,6710780,-5.843647,ALL
ACH-000944,6710780,-5.131723,DLBC
ACH-000804,6710780,-5.513758,NB
ACH-000294,6710780,-6.811034,LAML
ACH-000866,6710780,-5.087235,SCLC
ACH-000514,6710780,-0.816957,SCLC
ACH-000780,6710780,-4.789295,SCLC
ACH-000980,6710780,-2.993062,NA
ACH-000129,6710780,-2.37708,SCLC
ACH-000327,6710780,-5.297612,LUAD
ACH-000852,6710780,-1.184627,LUAD
ACH-000830,6710780,-2.297348,SCLC
ACH-000589,6710780,-4.808874,LUAD
ACH-000506,6710780,-2.053965,SCLC
ACH-000869,6710780,-3.334534,LUAD
ACH-000744,6710780,-1.264767,LUAD
ACH-000766,6710780,-5.103995,LUAD
ACH-000893,6710780,-3.701846,LUAD
ACH-000379,6710780,-3.618701,LUAD
ACH-000496,6710780,-6.104048,LUAD
ACH-000559,6710780,-0.139826,SCLC
ACH-000733,6710780,-2.172598,LUAD
ACH-000586,6710780,-4.61836,SCLC
ACH-000414,6710780,-4.358049,LUAD
ACH-000729,6710780,-4.183284,SCLC
ACH-000587,6710780,-4.44322,LUAD
ACH-000886,6710780,-3.98859,LUAD
ACH-000781,6710780,-2.710311,LUAD
ACH-000298,6710780,-1.985384,SCLC
ACH-000153,6710780,-3.978304,MESO
ACH-000394,6710780,-3.357652,SCLC
ACH-000841,6710780,-3.702653,LUAD
ACH-000290,6710780,-4.414202,SCLC
ACH-000639,6710780,-5.271871,SCLC
ACH-000929,6710780,-4.594119,UNABLE TO CLASSIFY
ACH-000311,6710780,-5.493689,LUAD
ACH-000924,6710780,-0.607261,UNABLE TO CLASSIFY
ACH-000718,6710780,-1.634806,LUAD
ACH-000900,6710780,-5.274746,LUAD
ACH-000951,6710780,-1.312992,LUAD
ACH-000875,6710780,-2.281212,LUAD
ACH-000121,6710780,-0.820134,LUAD
ACH-000186,6710780,-1.124618,UNABLE TO CLASSIFY
ACH-000092,6710780,-4.464159,MESO
ACH-000648,6710780,-3.898106,MESO
ACH-001075,6710780,-5.702659,NA
ACH-000860,6710780,-2.599732,LUAD
ACH-000638,6710780,-1.965247,LUAD
ACH-000800,6710780,-5.603954,SCLC
ACH-000463,6710780,-3.925313,NA
ACH-000871,6710780,-4.375946,SCLC
ACH-000816,6710780,-5.10465,SCLC
ACH-000767,6710780,-4.796129,SCLC
ACH-000628,6710780,-2.173873,LUAD
ACH-000378,6710780,-4.310323,LUAD
ACH-000945,6710780,-4.054908,LUAD
ACH-000853,6710780,-4.261378,NA
ACH-000358,6710780,-3.821986,SCLC
ACH-000491,6710780,-5.159444,COAD/READ
ACH-000775,6710780,-2.200317,NA
ACH-000403,6710780,-2.291404,COAD/READ
ACH-000789,6710780,-2.882183,NA
ACH-000355,6710780,-5.548641,SCLC
ACH-000416,6710780,-4.540724,LUAD
ACH-000292,6710780,-5.355391,SCLC
ACH-000050,6710780,-4.777369,MM
ACH-000427,6710780,-5.063559,STAD
ACH-000200,6710780,-4.774367,LGG
ACH-000168,6710780,-6.539842,LAML
ACH-000287,6710780,-5.985152,DLBC
ACH-000674,6710780,-3.847982,STAD
ACH-000704,6710780,-1.294716,OV
ACH-000113,6710780,-4.061482,LAML
ACH-000336,6710780,-4.755433,LAML
ACH-000065,6710780,-4.88131,LAML
ACH-000124,6710780,-5.313657,DLBC
ACH-000751,6710780,-3.967053,LAML
ACH-000247,6710780,-3.401141,STAD
ACH-000679,6710780,-3.555888,ESCA
ACH-000544,6710780,-6.476688,ESCA
ACH-000383,6710780,-3.818152,ESCA
ACH-000776,6710780,-5.43621,MB
ACH-000024,6710780,-2.505685,MM
ACH-000159,6710780,-2.866936,KIRC
ACH-000091,6710780,-3.813668,OV
ACH-000688,6710780,-3.327608,OV
ACH-000291,6710780,-3.791326,OV
ACH-000617,6710780,-3.620473,OV
ACH-000696,6710780,-5.047973,OV
ACH-000527,6710780,-4.67464,OV
ACH-000947,6710780,-4.778599,OV
ACH-000443,6710780,-0.220256,OV
ACH-000663,6710780,-4.934604,OV
ACH-000372,6710780,-4.105488,ALL
ACH-000770,6710780,-4.085702,LAML
ACH-000042,6710780,-4.693671,PAAD
ACH-000139,6710780,-5.248586,PAAD
ACH-000235,6710780,-2.445563,PAAD
ACH-000417,6710780,-3.618458,PAAD
ACH-000599,6710780,-4.08999,PAAD
ACH-000023,6710780,-4.107841,PAAD
ACH-000619,6710780,-4.484105,HNSC
ACH-000937,6710780,-3.523262,ALL
ACH-000218,6710780,-4.673777,LAML
ACH-000320,6710780,-6.387514,PAAD
ACH-000347,6710780,1.607084,PAAD
ACH-000654,6710780,-3.376585,DLBC
ACH-000189,6710780,0.050672,KIRC
ACH-000922,6710780,-5.23594,ALL
ACH-000565,6710780,-0.572679,COAD/READ
ACH-000960,6710780,-5.327827,ALL
ACH-000482,6710780,-4.849572,LUAD
ACH-000062,6710780,-4.051168,LUAD
ACH-000689,6710780,-1.748937,SARC
ACH-000505,6710780,-5.105297,SARC
ACH-000943,6710780,-5.107012,COAD/READ
ACH-000371,6710780,-5.858371,DLBC
ACH-000965,6710780,-4.428261,UCEC
ACH-000719,6710780,-2.232091,OV
ACH-000348,6710780,-5.798201,SKCM
ACH-000817,6710780,-6.228701,MM
ACH-000636,6710780,-4.948418,ALL
ACH-000242,6710780,-2.790807,BLCA
ACH-000614,6710780,-5.356409,SKCM
ACH-000410,6710780,-3.837528,SARC
ACH-000670,6710780,-4.872268,SCLC
ACH-000188,6710780,-4.160143,HNSC
ACH-000238,6710780,-5.868208,HNSC
ACH-000181,6710780,-4.693765,HNSC
ACH-000609,6710780,-4.235871,GBM
ACH-000655,6710780,-4.788883,GBM
ACH-000376,6710780,-3.260655,GBM
ACH-000273,6710780,-5.859968,LGG
ACH-000441,6710780,-3.105502,SKCM
ACH-000790,6710780,-2.307574,SCLC
ACH-000099,6710780,-1.547095,NB
ACH-000748,6710780,-4.211381,SARC
ACH-000087,6710780,-4.494415,SARC
ACH-000361,6710780,-4.340546,LIHC
ACH-000465,6710780,-1.474527,SKCM
ACH-001190,6710780,-5.453891,SKCM
ACH-000822,6710780,-2.545619,SKCM
ACH-000423,6710780,-1.313002,SKCM
ACH-000810,6710780,-3.267622,SKCM
ACH-000640,6710780,-3.008872,SKCM
ACH-000730,6710780,-5.282289,SKCM
ACH-000665,6710780,-4.655988,LUSC
ACH-000363,6710780,0.363933,MM
ACH-000260,6710780,-4.006982,NB
ACH-000366,6710780,-3.383285,NB
ACH-000341,6710780,-1.274748,NB
ACH-000149,6710780,-3.162254,NB
ACH-000811,6710780,-4.488789,OV
ACH-000939,6710780,-4.800103,SARC
ACH-000504,6710780,-4.433314,GBM
ACH-000974,6710780,-5.256375,UCEC
ACH-000932,6710780,-1.876456,STAD
ACH-000483,6710780,-6.02044,LIHC
ACH-000478,6710780,-4.733665,LIHC
ACH-000955,6710780,-3.523197,COAD/READ
ACH-000493,6710780,-3.965231,LIHC
ACH-000420,6710780,-1.805557,LIHC
ACH-000303,6710780,-3.638732,STAD
ACH-000532,6710780,-1.616439,COAD/READ
ACH-000991,6710780,-2.502622,COAD/READ
ACH-000722,6710780,-2.583735,COAD/READ
ACH-000970,6710780,-4.118329,COAD/READ
ACH-000567,6710780,-4.332486,DLBC
ACH-000114,6710780,-3.920811,PAAD
ACH-000365,6710780,-2.616463,DLBC
ACH-000660,6710780,-6.364947,DLBC
ACH-000611,6710780,-6.185899,DLBC
ACH-000652,6710780,-2.725991,PAAD
ACH-000059,6710780,-4.786458,ALL
ACH-000226,6710780,-7.141995,NA
ACH-000953,6710780,-2.601242,ALL
ACH-000890,6710780,-3.661553,SCLC
ACH-000236,6710780,-1.223159,COAD/READ
ACH-000677,6710780,-3.051231,LUAD
ACH-000566,6710780,-4.971186,BLCA
ACH-000155,6710780,-3.076894,PAAD
ACH-000958,6710780,-5.106367,COAD/READ
ACH-000651,6710780,-4.414612,COAD/READ
ACH-000384,6710780,-5.837376,BLCA
ACH-000680,6710780,-2.309804,COAD/READ
ACH-000147,6710780,-3.817549,BRCA
ACH-000381,6710780,0.339283,COAD/READ
ACH-000647,6710780,-4.454465,ESCA
ACH-000488,6710780,-5.786786,ESCA
ACH-000353,6710780,-3.863689,ESCA
ACH-000917,6710780,-5.919116,ESCA
ACH-000408,6710780,-4.984164,ESCA
ACH-000605,6710780,-3.02796,ESCA
ACH-000452,6710780,-5.315787,ESCA
ACH-000949,6710780,-3.80149,STAD
ACH-000146,6710780,-3.233557,LAML
ACH-000048,6710780,-4.926968,OV
ACH-000885,6710780,-5.397151,OV
ACH-000561,6710780,-5.558309,ESCA
ACH-000430,6710780,-4.768866,UNABLE TO CLASSIFY
ACH-000040,6710780,-3.639766,GBM
ACH-000232,6710780,-4.742085,GBM
ACH-000626,6710780,-4.942026,MM
ACH-000364,6710780,-3.631074,SARC
ACH-000075,6710780,-3.641225,GBM
ACH-000579,6710780,-2.796386,SKCM
ACH-000425,6710780,-5.020078,SKCM
ACH-000554,6710780,-3.036557,BRCA
ACH-000522,6710780,-4.753881,BLCA
ACH-000115,6710780,-4.423142,PRAD
ACH-000484,6710780,-2.272937,KIRC
ACH-000171,6710780,-3.797507,KIRC
ACH-000304,6710780,-4.792326,SKCM
ACH-000827,6710780,-4.435285,SKCM
ACH-000534,6710780,-5.623723,DLBC
ACH-000332,6710780,-2.237481,PAAD
ACH-000469,6710780,-5.476621,GBM
ACH-000570,6710780,-4.985852,GBM
ACH-000828,6710780,-2.206867,BRCA
ACH-000956,84691,3.263056,PRAD
ACH-000948,84691,4.09198,STAD
ACH-000323,84691,3.090641,GBM
ACH-000905,84691,1.523128,BLCA
ACH-000973,84691,0.794987,BLCA
ACH-000896,84691,2.256727,BLCA
ACH-000070,84691,1.324128,ALL
ACH-001306,84691,4.119497,THCA
ACH-001307,84691,2.280889,THCA
ACH-000137,84691,1.684468,GBM
ACH-000008,84691,1.219886,SKCM
ACH-000788,84691,1.369138,SKCM
ACH-000740,84691,2.109456,HNSC
ACH-000657,84691,1.59748,UNABLE TO CLASSIFY
ACH-000219,84691,0.30549,SKCM
ACH-000697,84691,1.596278,DLBC
ACH-000555,84691,3.094994,KIRC
ACH-000157,84691,2.096208,DLBC
ACH-000681,84691,2.390989,LUAD
ACH-000429,84691,3.879348,KIRC
ACH-000528,84691,0.999471,LUAD
ACH-000046,84691,2.037177,KIRC
ACH-000880,84691,2.617759,STAD
ACH-000105,84691,2.352705,ALL
ACH-000269,84691,2.580508,GBM
ACH-000838,84691,3.294443,MM
ACH-000222,84691,3.773775,PAAD
ACH-000248,84691,2.137883,BRCA
ACH-000802,84691,1.036346,BLCA
ACH-000191,84691,1.189106,THCA
ACH-000794,84691,1.522181,HNSC
ACH-000245,84691,1.810174,DLBC
ACH-000536,84691,3.417421,BRCA
ACH-000927,84691,5.34824,BRCA
ACH-000818,84691,6.668932,BRCA
ACH-000288,84691,3.399736,BRCA
ACH-000432,84691,1.362993,LCML
ACH-000535,84691,2.059252,PAAD
ACH-000009,84691,2.603248,COAD/READ
ACH-000580,84691,1.804169,SKCM
ACH-000440,84691,4.330547,DLBC
ACH-000210,84691,2.065369,SARC
ACH-000433,84691,2.254402,KIRC
ACH-000212,84691,3.889157,BRCA
ACH-000826,84691,5.000815,UNABLE TO CLASSIFY
ACH-000832,84691,1.707439,HNSC
ACH-000142,84691,2.114069,BLCA
ACH-000518,84691,1.846132,HNSC
ACH-000856,84691,2.10818,BRCA
ACH-000174,84691,2.766247,THCA
ACH-000857,84691,4.02094,BRCA
ACH-000392,84691,5.18172,LUAD
ACH-000264,84691,3.860861,LUAD
ACH-000107,84691,4.460844,PAAD
ACH-000464,84691,4.421477,GBM
ACH-000329,84691,2.977197,GBM
ACH-000963,84691,4.884121,COAD/READ
ACH-000138,84691,3.2748,PAAD
ACH-000136,84691,1.998189,NB
ACH-000120,84691,1.526997,NB
ACH-000249,84691,3.946802,COAD/READ
ACH-000895,84691,4.497762,COAD/READ
ACH-000798,84691,6.084624,COAD/READ
ACH-000641,84691,2.011927,LAML
ACH-000920,84691,2.018577,LCML
ACH-000803,84691,3.595536,SCLC
ACH-000350,84691,5.182516,COAD/READ
ACH-000805,84691,2.434786,SKCM
ACH-000717,84691,3.75201,ESCA
ACH-000864,84691,4.107763,UCEC
ACH-000812,84691,3.213288,SKCM
ACH-000401,84691,2.561732,SKCM
ACH-000662,84691,1.677737,NA
ACH-000257,84691,1.522038,SCLC
ACH-000508,84691,5.229118,SCLC
ACH-000743,84691,3.122606,SCLC
ACH-000998,84691,3.053707,COAD/READ
ACH-000055,84691,1.559151,MB
ACH-000243,84691,3.556378,PAAD
ACH-000211,84691,0.559019,MB
ACH-000786,84691,3.645434,DLBC
ACH-000334,84691,2.946178,DLBC
ACH-000863,84691,2.893593,GBM
ACH-000207,84691,3.12355,HNSC
ACH-000244,84691,3.912975,GBM
ACH-000530,84691,2.808186,SCLC
ACH-000749,84691,2.248085,SCLC
ACH-000698,84691,5.175271,SCLC
ACH-000703,84691,3.100914,SCLC
ACH-000981,84691,2.890587,ALL
ACH-000056,84691,1.343022,DLBC
ACH-000979,84691,2.493936,PRAD
ACH-000258,84691,2.517831,BRCA
ACH-000563,84691,3.368603,LUSC
ACH-000560,84691,3.216975,STAD
ACH-000305,84691,2.649008,ESCA
ACH-000330,84691,4.858188,BRCA
ACH-000117,84691,4.127902,BRCA
ACH-000308,84691,4.586302,OV
ACH-000936,84691,2.904437,OV
ACH-000038,84691,3.341097,CLL
ACH-000821,84691,4.037928,MM
ACH-000706,84691,6.69512,LUAD
ACH-000295,84691,3.912297,LCML
ACH-000198,84691,2.325718,LAML
ACH-000585,84691,2.808817,LUSC
ACH-000906,84691,2.115009,OV
ACH-000913,84691,1.038904,UCEC
ACH-000846,84691,2.435672,HNSC
ACH-000903,84691,1.747928,THCA
ACH-000633,84691,3.40221,STAD
ACH-000574,84691,3.814413,OV
ACH-000082,84691,2.1252,SARC
ACH-000572,84691,2.424712,SKCM
ACH-000096,84691,2.172162,SARC
ACH-000375,84691,1.609266,SARC
ACH-000162,84691,2.84487,DLBC
ACH-000047,84691,3.195125,STAD
ACH-000081,84691,4.23914,LAML
ACH-000756,84691,0.65355,LGG
ACH-000102,84691,2.582457,GBM
ACH-000073,84691,2.337237,DLBC
ACH-000389,84691,1.54973,LGG
ACH-000843,84691,2.811652,LUSC
ACH-000374,84691,3.93269,BRCA
ACH-000111,84691,2.442515,BRCA
ACH-000699,84691,2.314773,BRCA
ACH-000277,84691,2.076152,BRCA
ACH-000352,84691,5.35534,BRCA
ACH-000349,84691,5.065293,BRCA
ACH-000930,84691,4.993658,BRCA
ACH-000223,84691,3.032267,BRCA
ACH-000859,84691,4.223915,BRCA
ACH-000725,84691,3.471549,BRCA
ACH-000691,84691,3.275947,BRCA
ACH-000755,84691,5.095566,BRCA
ACH-000667,84691,0.940582,LUAD
ACH-000467,84691,3.96228,COAD/READ
ACH-000668,84691,2.289511,BRCA
ACH-000562,84691,3.156322,LUAD
ACH-000012,84691,2.118252,LUAD
ACH-000971,84691,2.800356,COAD/READ
ACH-000997,84691,2.965057,COAD/READ
ACH-000267,84691,3.68562,NA
ACH-000190,84691,2.763623,NA
ACH-000643,84691,3.693918,BRCA
ACH-000847,84691,1.904995,STAD
ACH-000061,84691,2.74325,ALL
ACH-000861,84691,1.576824,LUAD
ACH-000825,84691,1.044675,NA
ACH-000613,84691,1.022358,SARC
ACH-000148,84691,2.539915,BRCA
ACH-000067,84691,3.368848,LGG
ACH-000616,84691,2.721473,STAD
ACH-000178,84691,2.935087,PAAD
ACH-000814,84691,2.758531,SKCM
ACH-000472,84691,3.086916,HNSC
ACH-000546,84691,0.575164,HNSC
ACH-000914,84691,4.383177,DLBC
ACH-000054,84691,2.065934,SARC
ACH-000986,84691,3.393858,COAD/READ
ACH-000547,84691,3.535182,BLCA
ACH-000976,84691,3.610284,NA
ACH-000475,84691,2.024574,LIHC
ACH-000118,84691,3.024581,PAAD
ACH-000672,84691,2.869094,NA
ACH-000882,84691,3.153587,SKCM
ACH-000650,84691,2.02614,SKCM
ACH-000915,84691,2.958236,SKCM
ACH-000357,84691,3.531746,DLBC
ACH-000132,84691,3.777478,OV
ACH-000151,84691,1.492993,DLBC
ACH-000995,84691,2.797857,ALL
ACH-000326,84691,1.414657,LCML
ACH-000106,84691,2.508702,CLL
ACH-000346,84691,1.107045,CLL
ACH-000551,84691,2.797783,LCML
ACH-000315,84691,4.2632,DLBC
ACH-000793,84691,3.37686,STAD
ACH-000983,84691,3.102427,LCML
ACH-000969,84691,3.83269,COAD/READ
ACH-000815,84691,3.246293,NA
ACH-000684,84691,3.898846,KIRC
ACH-000250,84691,2.505587,KIRC
ACH-000714,84691,2.480961,MM
ACH-000380,84691,2.887547,MM
ACH-000858,84691,2.677077,LUSC
ACH-001106,84691,1.818109,ALL
ACH-000486,84691,2.194195,BLCA
ACH-000074,84691,2.719808,LCML
ACH-000607,84691,1.364602,SARC
ACH-000823,84691,0.807188,ESCA
ACH-000855,84691,4.430842,ESCA
ACH-000824,84691,1.28592,ESCA
ACH-000637,84691,3.337806,ESCA
ACH-000784,84691,3.366482,ESCA
ACH-000183,84691,2.614102,MM
ACH-000754,84691,2.304751,NA
ACH-000806,84691,2.006409,NA
ACH-000301,84691,1.635381,LCML
ACH-000627,84691,2.473755,NA
ACH-000596,84691,2.72462,NA
ACH-000595,84691,2.764059,GBM
ACH-000104,84691,2.067111,ALL
ACH-000176,84691,3.40234,LUSC
ACH-000950,84691,3.178853,COAD/READ
ACH-000204,84691,4.108547,MM
ACH-000501,84691,4.495264,COAD/READ
ACH-000957,84691,4.915243,COAD/READ
ACH-000985,84691,3.896281,COAD/READ
ACH-000438,84691,5.065166,NA
ACH-000787,84691,2.531412,LUAD
ACH-000019,84691,3.129243,BRCA
ACH-000759,84691,3.41974,BRCA
ACH-000768,84691,2.930667,BRCA
ACH-000934,84691,2.698193,BRCA
ACH-000876,84691,4.062534,BRCA
ACH-000573,84691,1.533835,BRCA
ACH-000910,84691,4.908829,BRCA
ACH-000849,84691,1.832724,BRCA
ACH-000935,84691,2.499376,COAD/READ
ACH-000439,84691,4.215782,LAML
ACH-000072,84691,3.546679,LCML
ACH-000450,84691,2.047917,SKCM
ACH-000881,84691,2.529203,SKCM
ACH-000449,84691,1.969748,SARC
ACH-000987,84691,2.592961,SKCM
ACH-000879,84691,2.90651,UCEC
ACH-000359,84691,2.65139,SARC
ACH-000020,84691,2.182498,ALL
ACH-000078,84691,1.765772,NB
ACH-000356,84691,2.405564,STAD
ACH-000678,84691,3.459968,STAD
ACH-000763,84691,2.507481,MM
ACH-000362,84691,1.612493,LAML
ACH-000369,84691,1.914237,LAML
ACH-000745,84691,2.203565,MM
ACH-000795,84691,4.297705,ALL
ACH-000918,84691,1.517182,ALL
ACH-000006,84691,3.123105,LAML
ACH-000335,84691,3.030817,MESO
ACH-000938,84691,2.22102,ALL
ACH-000804,84691,2.172948,NB
ACH-000866,84691,2.313715,SCLC
ACH-000514,84691,5.126337,SCLC
ACH-000780,84691,1.416399,SCLC
ACH-000980,84691,1.897735,NA
ACH-000129,84691,1.732312,SCLC
ACH-000327,84691,3.564697,LUAD
ACH-000852,84691,4.821959,LUAD
ACH-000830,84691,4.967374,SCLC
ACH-000589,84691,2.738988,LUAD
ACH-000506,84691,3.132092,SCLC
ACH-000766,84691,3.23762,LUAD
ACH-000893,84691,2.067526,LUAD
ACH-000379,84691,1.620821,LUAD
ACH-000496,84691,2.399045,LUAD
ACH-000559,84691,5.008262,SCLC
ACH-000733,84691,5.358889,LUAD
ACH-000586,84691,-0.003275,SCLC
ACH-000414,84691,2.592752,LUAD
ACH-000729,84691,3.224279,SCLC
ACH-000587,84691,3.476991,LUAD
ACH-000886,84691,3.65863,LUAD
ACH-000781,84691,1.930535,LUAD
ACH-000298,84691,4.797233,SCLC
ACH-000153,84691,4.577101,MESO
ACH-000394,84691,2.4039,SCLC
ACH-000841,84691,2.730624,LUAD
ACH-000290,84691,-2.11309,SCLC
ACH-000639,84691,3.240607,SCLC
ACH-000929,84691,1.916615,UNABLE TO CLASSIFY
ACH-000311,84691,2.426165,LUAD
ACH-000924,84691,4.323529,UNABLE TO CLASSIFY
ACH-000610,84691,2.66576,SCLC
ACH-000718,84691,5.626588,LUAD
ACH-000900,84691,1.727414,LUAD
ACH-000951,84691,3.465115,LUAD
ACH-000875,84691,4.396973,LUAD
ACH-000121,84691,3.007541,LUAD
ACH-000092,84691,4.538982,MESO
ACH-000648,84691,3.422709,MESO
ACH-001075,84691,4.551663,NA
ACH-000860,84691,3.475684,LUAD
ACH-000638,84691,4.918566,LUAD
ACH-000463,84691,1.672721,NA
ACH-000360,84691,5.495169,COAD/READ
ACH-000871,84691,2.704647,SCLC
ACH-000816,84691,1.949245,SCLC
ACH-000628,84691,5.117862,LUAD
ACH-000378,84691,2.571227,LUAD
ACH-000945,84691,2.858744,LUAD
ACH-000853,84691,2.191956,NA
ACH-000358,84691,4.365384,SCLC
